Sample,qseqid,sseqid,pident,evalue,score,bitscore,length,qstart,qend,sstart,send,stitle,species,query_length
Q61,TRINITY_DN41787_c0_g1_i1,CAJHUB010000747.1,99.484,0,952,1759,969,1,966,358388,359355,"CAJHUB010000747.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro771, whole genome shotgun sequence",Nyctereutes procyonoides,967
Q61,TRINITY_DN55845_c0_g1_i1,CAJHUB010000715.1,99.895,0,953,1760,956,1,956,161432,160477,"CAJHUB010000715.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro742, whole genome shotgun sequence",Nyctereutes procyonoides,956
Q61,TRINITY_DN30083_c0_g1_i1,CAJHUB010000765.1,99.181,0,953,1760,977,1,977,242525,243501,"CAJHUB010000765.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro788, whole genome shotgun sequence",Nyctereutes procyonoides,977
Q61,TRINITY_DN41339_c0_g1_i1,CAJHUB010000780.1,99.383,0,955,1764,973,1,973,13437082,13438054,"CAJHUB010000780.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro800, whole genome shotgun sequence",Nyctereutes procyonoides,973
Q61,TRINITY_DN1334_c0_g1_i1,CAJHUB010000765.1,99.586,0,955,1764,967,1,967,90430,89464,"CAJHUB010000765.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro788, whole genome shotgun sequence",Nyctereutes procyonoides,967
Q61,TRINITY_DN70161_c0_g1_i1,CAJHUB010000649.1,99.896,0,957,1768,961,1,961,61130715,61129756,"CAJHUB010000649.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro683, whole genome shotgun sequence",Nyctereutes procyonoides,961
Q61,TRINITY_DN6363_c0_g1_i1,NC_051797.1,99.69,0,958,1770,967,1,967,2798679,2797713,"NC_051797.1 Anas platyrhynchos isolate Z2 breed Pekin duck chromosome 26, ZJU1.0, whole genome shotgun sequence",Anas platyrhynchos,967
Q61,TRINITY_DN1010_c0_g1_i1,CAJHUB010000616.1,100,0,958,1770,958,1,958,72295,71338,"CAJHUB010000616.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro653, whole genome shotgun sequence",Nyctereutes procyonoides,958
Q61,TRINITY_DN16953_c0_g1_i1,CAJHUB010000749.1,99.793,0,958,1770,964,1,964,44629,45592,"CAJHUB010000749.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro773, whole genome shotgun sequence",Nyctereutes procyonoides,964
Q61,TRINITY_DN41251_c0_g1_i1,CAJHUB010000624.1,99.896,0,958,1770,962,1,962,9108,10068,"CAJHUB010000624.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro660, whole genome shotgun sequence",Nyctereutes procyonoides,962
Q61,TRINITY_DN30736_c0_g1_i1,CAJHUB010000727.1,99.793,0,959,1772,966,2,967,20569,19605,"CAJHUB010000727.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro753, whole genome shotgun sequence",Nyctereutes procyonoides,967
Q61,TRINITY_DN41281_c0_g1_i1,CAJHUB010000595.1,99.69,0,960,1773,969,8,976,62338,61370,"CAJHUB010000595.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro634, whole genome shotgun sequence",Nyctereutes procyonoides,976
Q61,TRINITY_DN71959_c0_g1_i1,CAJHUB010000653.1,99.088,0,960,1773,987,1,987,4345246,4346232,"CAJHUB010000653.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro687, whole genome shotgun sequence",Nyctereutes procyonoides,987
Q61,TRINITY_DN981_c0_g1_i1,CAJHUB010000653.1,99.793,0,961,1775,967,19,985,4386284,4385318,"CAJHUB010000653.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro687, whole genome shotgun sequence",Nyctereutes procyonoides,985
Q61,TRINITY_DN41639_c0_g1_i1,CAJHUB010000736.1,100,0,961,1775,961,1,961,81010,81970,"CAJHUB010000736.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro761, whole genome shotgun sequence",Nyctereutes procyonoides,961
Q61,TRINITY_DN42117_c0_g1_i1,CAJHUB010000755.1,99.793,0,962,1777,968,1,968,66045632,66046599,"CAJHUB010000755.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro779, whole genome shotgun sequence",Nyctereutes procyonoides,968
Q61,TRINITY_DN917_c0_g1_i1,CAJHUB010000736.1,99.489,0,963,1779,979,1,978,112070,113048,"CAJHUB010000736.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro761, whole genome shotgun sequence",Nyctereutes procyonoides,978
Q61,TRINITY_DN41744_c0_g1_i1,CAJHUB010000672.1,100,0,963,1779,963,2,964,47091296,47092258,"CAJHUB010000672.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro703, whole genome shotgun sequence",Nyctereutes procyonoides,964
Q61,TRINITY_DN31481_c0_g1_i1,CAJHUB010000726.1,99.289,0,963,1779,984,1,984,42735,43718,"CAJHUB010000726.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro752, whole genome shotgun sequence",Nyctereutes procyonoides,984
Q61,TRINITY_DN42286_c0_g1_i1,CAJHUB010000744.1,100,0,965,1783,965,4,968,105796,106760,"CAJHUB010000744.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro769, whole genome shotgun sequence",Nyctereutes procyonoides,968
Q61,TRINITY_DN56608_c0_g1_i1,CAJHUB010000749.1,99.591,0,965,1783,977,1,977,47411851,47410875,"CAJHUB010000749.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro773, whole genome shotgun sequence",Nyctereutes procyonoides,977
Q61,TRINITY_DN14536_c0_g1_i1,CAJHUB010000588.1,99.592,0,966,1784,980,1,978,6478,5500,"CAJHUB010000588.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro628, whole genome shotgun sequence",Nyctereutes procyonoides,978
Q61,TRINITY_DN43115_c0_g1_i1,CAJHUB010000769.1,99.39,0,966,1784,984,1,984,4366696,4367679,"CAJHUB010000769.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro791, whole genome shotgun sequence",Nyctereutes procyonoides,984
Q61,TRINITY_DN56745_c0_g1_i1,CAJHUB010000711.1,99.491,0,966,1784,982,1,981,39710703,39711684,"CAJHUB010000711.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro739, whole genome shotgun sequence",Nyctereutes procyonoides,981
Q61,TRINITY_DN1614_c0_g1_i1,CAJHUB010000765.1,99.391,0,967,1786,986,1,985,236757,235772,"CAJHUB010000765.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro788, whole genome shotgun sequence",Nyctereutes procyonoides,985
Q61,TRINITY_DN73527_c0_g1_i1,CAJHUB010000758.1,99.292,0,967,1786,989,1,988,9982,10970,"CAJHUB010000758.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro781, whole genome shotgun sequence",Nyctereutes procyonoides,988
Q61,TRINITY_DN31969_c0_g1_i1,CAJHUB010000744.1,100,0,967,1786,967,1,967,2437274,2436308,"CAJHUB010000744.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro769, whole genome shotgun sequence",Nyctereutes procyonoides,967
Q61,TRINITY_DN2152_c0_g1_i1,CAJHUB010000672.1,100,0,967,1786,967,1,967,47103887,47104853,"CAJHUB010000672.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro703, whole genome shotgun sequence",Nyctereutes procyonoides,967
Q61,TRINITY_DN42255_c0_g1_i1,CAJHUB010000605.1,99.095,0,968,1788,995,29,1023,27470,28464,"CAJHUB010000605.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro643, whole genome shotgun sequence",Nyctereutes procyonoides,1023
Q61,TRINITY_DN4806_c0_g1_i1,CAJHUB010000727.1,99.795,0,969,1790,975,1,975,14515,15489,"CAJHUB010000727.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro753, whole genome shotgun sequence",Nyctereutes procyonoides,975
Q61,TRINITY_DN45877_c0_g1_i1,CAJHUB010000641.1,100,0,970,1792,970,1,970,10068,11037,"CAJHUB010000641.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro676, whole genome shotgun sequence",Nyctereutes procyonoides,970
Q61,TRINITY_DN56029_c0_g1_i1,CAJHUB010000637.1,99.393,0,970,1792,989,5,993,73059,72072,"CAJHUB010000637.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro672, whole genome shotgun sequence",Nyctereutes procyonoides,993
Q61,TRINITY_DN56878_c0_g1_i1,CAJHUB010000620.1,99.492,0,970,1792,985,1,985,56591,57575,"CAJHUB010000620.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro657, whole genome shotgun sequence",Nyctereutes procyonoides,990
Q61,TRINITY_DN62160_c0_g1_i1,CAJHUB010000672.1,99.897,0,971,1794,974,1,974,47099459,47098486,"CAJHUB010000672.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro703, whole genome shotgun sequence",Nyctereutes procyonoides,974
Q61,TRINITY_DN27794_c0_g1_i1,CAJHUB010000621.1,99.796,0,972,1796,978,1,978,105142,106119,"CAJHUB010000621.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro658, whole genome shotgun sequence",Nyctereutes procyonoides,978
Q61,TRINITY_DN28944_c0_g1_i1,CAJHUB010000608.1,99.796,0,973,1797,979,1,979,11751,12729,"CAJHUB010000608.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro646, whole genome shotgun sequence",Nyctereutes procyonoides,979
Q61,TRINITY_DN70842_c0_g1_i1,CAJHUB010000647.1,99.796,0,973,1797,979,1,979,7004,7982,"CAJHUB010000647.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro681, whole genome shotgun sequence",Nyctereutes procyonoides,979
Q61,TRINITY_DN72129_c0_g1_i1,CAJHUB010000607.1,99.495,0,974,1799,990,2,990,15174,16163,"CAJHUB010000607.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro645, whole genome shotgun sequence",Nyctereutes procyonoides,990
Q61,TRINITY_DN30354_c0_g1_i1,CAJHUB010000758.1,100,0,975,1801,975,1,975,332135,333109,"CAJHUB010000758.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro781, whole genome shotgun sequence",Nyctereutes procyonoides,975
Q61,TRINITY_DN15619_c0_g1_i1,CAJHUB010000620.1,99.396,0,975,1801,993,1,993,50897,49905,"CAJHUB010000620.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro657, whole genome shotgun sequence",Nyctereutes procyonoides,993
Q61,TRINITY_DN19360_c0_g1_i1,CAJHUB010000738.1,100,0,977,1805,977,1,977,310726,311702,"CAJHUB010000738.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro763, whole genome shotgun sequence",Nyctereutes procyonoides,977
Q61,TRINITY_DN71079_c0_g1_i1,CAJHUB010000738.1,99.597,0,979,1808,992,1,992,328324,327334,"CAJHUB010000738.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro763, whole genome shotgun sequence",Nyctereutes procyonoides,992
Q61,TRINITY_DN1940_c0_g1_i1,CAJHUB010000765.1,99.012,0,979,1808,1012,1,1011,247795,248801,"CAJHUB010000765.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro788, whole genome shotgun sequence",Nyctereutes procyonoides,1011
Q61,TRINITY_DN71060_c0_g1_i1,CAJHUB010000653.1,99.301,0,980,1810,1002,1,1002,4351457,4352457,"CAJHUB010000653.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro687, whole genome shotgun sequence",Nyctereutes procyonoides,1002
Q61,TRINITY_DN30720_c0_g1_i1,CAJHUB010000628.1,99.498,0,980,1810,996,1,996,75083,74089,"CAJHUB010000628.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro664, whole genome shotgun sequence",Nyctereutes procyonoides,996
Q61,TRINITY_DN43520_c0_g1_i1,CAJHUB010000672.1,100,0,981,1812,981,1,981,47083580,47084560,"CAJHUB010000672.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro703, whole genome shotgun sequence",Nyctereutes procyonoides,981
Q61,TRINITY_DN2826_c0_g1_i1,CAJHUB010000758.1,99.798,0,983,1816,990,1,989,376999,377988,"CAJHUB010000758.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro781, whole genome shotgun sequence",Nyctereutes procyonoides,989
Q61,TRINITY_DN70920_c0_g1_i1,CAJHUB010000620.1,99.304,0,984,1818,1006,3,1007,49762,50766,"CAJHUB010000620.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro657, whole genome shotgun sequence",Nyctereutes procyonoides,1007
Q61,TRINITY_DN16506_c0_g1_i1,CAJHUB010000789.1,99.798,0,984,1818,990,1,990,32072731,32073720,"CAJHUB010000789.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro809, whole genome shotgun sequence",Nyctereutes procyonoides,990
Q61,TRINITY_DN3213_c0_g1_i1,CAJHUB010000760.1,99.598,0,984,1818,996,1,996,24989304,24990299,"CAJHUB010000760.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro783, whole genome shotgun sequence",Nyctereutes procyonoides,996
Q61,TRINITY_DN56051_c0_g1_i1,CAJHUB010000715.1,99.209,0,985,1820,1011,54,1064,52531,53538,"CAJHUB010000715.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro742, whole genome shotgun sequence",Nyctereutes procyonoides,1064
Q61,TRINITY_DN56099_c0_g1_i1,CAJHUB010000757.1,100,0,986,1821,986,1,986,82933,81948,"CAJHUB010000757.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro780, whole genome shotgun sequence",Nyctereutes procyonoides,988
Q61,TRINITY_DN16590_c0_g1_i1,CAJHUB010000760.1,99.799,0,987,1823,993,1,993,24944323,24943331,"CAJHUB010000760.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro783, whole genome shotgun sequence",Nyctereutes procyonoides,995
Q61,TRINITY_DN49180_c0_g1_i1,CAJHUB010000688.1,99.019,0,987,1823,1019,1,1016,43934,42917,"CAJHUB010000688.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro718, whole genome shotgun sequence",Nyctereutes procyonoides,1016
Q61,TRINITY_DN28136_c0_g1_i1,NW_024009963.1,99.899,0,988,1825,991,1,991,44168,45158,"NW_024009963.1 Anas platyrhynchos isolate Z2 breed Pekin duck unplaced genomic scaffold, ZJU1.0 scaffold470, whole genome shotgun sequence",Anas platyrhynchos,991
Q61,TRINITY_DN57667_c1_g1_i1,CAJHUB010000749.1,100,0,990,1829,990,1,990,45655,44666,"CAJHUB010000749.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro773, whole genome shotgun sequence",Nyctereutes procyonoides,990
Q61,TRINITY_DN15295_c0_g1_i1,CAJHUB010000744.1,99.7,0,991,1831,1001,1,1001,2417589,2416590,"CAJHUB010000744.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro769, whole genome shotgun sequence",Nyctereutes procyonoides,1001
Q61,TRINITY_DN59314_c0_g1_i1,CAJHUB010000715.1,99.899,0,991,1831,994,1,994,65162,64169,"CAJHUB010000715.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro742, whole genome shotgun sequence",Nyctereutes procyonoides,994
Q61,TRINITY_DN58811_c0_g1_i1,CAJHUB010000760.1,99.8,0,992,1832,998,1,998,24963161,24964158,"CAJHUB010000760.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro783, whole genome shotgun sequence",Nyctereutes procyonoides,998
Q61,TRINITY_DN20132_c0_g1_i1,CAJHUB010000620.1,99.407,0,993,1834,1012,1,1012,112403,113413,"CAJHUB010000620.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro657, whole genome shotgun sequence",Nyctereutes procyonoides,1012
Q61,TRINITY_DN76899_c0_g1_i1,CAJHUB010000715.1,99.602,0,993,1834,1006,1,1006,53539,52535,"CAJHUB010000715.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro742, whole genome shotgun sequence",Nyctereutes procyonoides,1006
Q61,TRINITY_DN45608_c0_g1_i1,CAJHUB010000765.1,99.312,0,993,1834,1017,1,1013,323668,324683,"CAJHUB010000765.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro788, whole genome shotgun sequence",Nyctereutes procyonoides,1013
Q61,TRINITY_DN28584_c0_g1_i1,CAJHUB010000730.1,99.701,0,994,1836,1004,1,1004,176044,175042,"CAJHUB010000730.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro756, whole genome shotgun sequence",Nyctereutes procyonoides,1004
Q61,TRINITY_DN57090_c0_g1_i1,CAJHUB010000565.1,100,0,994,1836,994,1,994,32055,33048,"CAJHUB010000565.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro607, whole genome shotgun sequence",Nyctereutes procyonoides,994
Q61,TRINITY_DN47013_c0_g1_i1,CAJHUB010000607.1,99.505,0,994,1836,1011,1,1009,7716,6707,"CAJHUB010000607.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro645, whole genome shotgun sequence",Nyctereutes procyonoides,1009
Q61,TRINITY_DN57309_c0_g1_i1,JAGTXV010000446.1,99.603,0,994,1836,1007,1,1007,628054,629059,"JAGTXV010000446.1 Muntiacus reevesi isolate NWPU-IOZ-04 HiC_scaffold_446, whole genome shotgun sequence",Muntiacus reevesi,1007
Q61,TRINITY_DN70552_c0_g1_i1,CAJHUB010000765.1,99.603,0,994,1836,1007,1,1005,63291,62285,"CAJHUB010000765.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro788, whole genome shotgun sequence",Nyctereutes procyonoides,1005
Q61,TRINITY_DN0_c1_g1_i1,CAJHUB010000650.1,99.408,0,994,1836,1013,1,1013,16688598,16687587,"CAJHUB010000650.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro684, whole genome shotgun sequence",Nyctereutes procyonoides,1013
Q61,TRINITY_DN33_c0_g1_i1,CAJHUB010000607.1,99.505,0,995,1838,1011,1,1011,6642,7650,"CAJHUB010000607.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro645, whole genome shotgun sequence",Nyctereutes procyonoides,1011
Q61,TRINITY_DN14673_c0_g1_i1,CAJHUB010000599.1,100,0,996,1840,996,1,996,78997,79992,"CAJHUB010000599.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro638, whole genome shotgun sequence",Nyctereutes procyonoides,996
Q61,TRINITY_DN4997_c0_g1_i1,CAJHUB010000760.1,100,0,996,1840,996,1,996,24997529,24996534,"CAJHUB010000760.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro783, whole genome shotgun sequence",Nyctereutes procyonoides,996
Q61,TRINITY_DN58520_c0_g1_i1,CAJHUB010000789.1,99.9,0,997,1842,1001,6,1005,32082857,32083857,"CAJHUB010000789.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro809, whole genome shotgun sequence",Nyctereutes procyonoides,1006
Q61,TRINITY_DN41335_c0_g1_i1,RAQP01000182.1,99.506,0,997,1842,1012,1,1012,2349304,2350315,"RAQP01000182.1 Marmota himalayana scaffold182, whole genome shotgun sequence",Marmota himalayana,1012
Q61,TRINITY_DN27414_c0_g1_i1,CAJHUB010000620.1,99.702,0,998,1844,1007,1,1007,89781,90787,"CAJHUB010000620.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro657, whole genome shotgun sequence",Nyctereutes procyonoides,1007
Q61,TRINITY_DN14916_c0_g1_i1,CAJHUB010000789.1,99.9,0,999,1845,1002,1,1002,32084081,32083080,"CAJHUB010000789.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro809, whole genome shotgun sequence",Nyctereutes procyonoides,1002
Q61,TRINITY_DN42063_c0_g1_i1,CAJHUB010000715.1,99.9,0,1000,1847,1003,1,1003,70959,71961,"CAJHUB010000715.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro742, whole genome shotgun sequence",Nyctereutes procyonoides,1004
Q61,TRINITY_DN29590_c0_g1_i1,CAJHUB010000754.1,99.9,0,1001,1849,1004,1,1004,47134318,47135321,"CAJHUB010000754.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro778, whole genome shotgun sequence",Nyctereutes procyonoides,1004
Q61,TRINITY_DN71583_c0_g1_i1,CAJHUB010000672.1,99.509,0,1002,1851,1018,46,1063,47103830,47102814,"CAJHUB010000672.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro703, whole genome shotgun sequence",Nyctereutes procyonoides,1063
Q61,TRINITY_DN14552_c0_g1_i1,CAJHUB010000724.1,99.901,0,1003,1853,1006,1,1006,51770,52775,"CAJHUB010000724.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro750, whole genome shotgun sequence",Nyctereutes procyonoides,1006
Q61,TRINITY_DN17142_c0_g1_i1,CAJHUB010000715.1,99.704,0,1003,1853,1013,1,1013,71974,70963,"CAJHUB010000715.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro742, whole genome shotgun sequence",Nyctereutes procyonoides,1013
Q61,TRINITY_DN28022_c0_g1_i1,CAJHUB010000765.1,99.704,0,1005,1857,1014,3,1016,266348,267361,"CAJHUB010000765.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro788, whole genome shotgun sequence",Nyctereutes procyonoides,1016
Q61,TRINITY_DN71101_c0_g1_i1,CAJHUB010000653.1,99.802,0,1005,1857,1012,1,1011,4128610,4129620,"CAJHUB010000653.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro687, whole genome shotgun sequence",Nyctereutes procyonoides,1013
Q61,TRINITY_DN1148_c0_g1_i1,CAJHUB010000730.1,99.901,0,1005,1857,1008,1,1008,145246,146253,"CAJHUB010000730.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro756, whole genome shotgun sequence",Nyctereutes procyonoides,1008
